underlying_symbol	quote_date	root	expiration	strike	option_type	open	high	low	close	trade_volume	bid_size_1545	bid_1545	ask_size_1545	ask_1545	underlying_bid_1545	underlying_ask_1545	implied_underlying_price_1545	active_underlying_price_1545	implied_volatility_1545	delta_1545	gamma_1545	theta_1545	vega_1545	rho_1545	bid_size_eod	bid_eod	ask_size_eod	ask_eod	underlying_bid_eod	underlying_ask_eod	vwap	open_interest
^VIX	6/1/2016	VIX	11/16/2016	28	C	1.6	1.6	1.6	1.6	8	5869	1.45	7298	1.6	14.24	14.24	19.7079	14.24	0.7109	0.3144	0.0374	-0.0101	0.0474	2.147	4727	1.45	18	1.55	14.2	14.2	1.6	48
^VIX	6/1/2016	VIX	11/16/2016	28	P	0	0	0	0	0	4367	9.7	6633	9.9	14.24	14.24	19.7079	14.24	0.7197	-0.6814	0.0371	-0.0099	0.0477	-10.6747	6186	9.6	5359	9.9	14.2	14.2	0	0
^VIX	6/1/2016	VIX	11/16/2016	29	C	1.4	1.4	1.4	1.4	4	8206	1.3	5981	1.45	14.24	14.24	19.7079	14.24	0.7127	0.2899	0.0359	-0.0098	0.0457	1.994	6898	1.3	14	1.4	14.2	14.2	1.4	36
^VIX	6/1/2016	VIX	11/16/2016	29	P	0	0	0	0	0	9383	10.5	8404	10.8	14.24	14.24	19.7079	14.24	0.7223	-0.7053	0.0357	-0.0096	0.0461	-11.2825	4921	10.5	1655	10.7	14.2	14.2	0	0
^VIX	6/1/2016	VIX	11/16/2016	30	C	1.25	1.25	1.25	1.25	13	370	1.25	7387	1.35	14.24	14.24	19.7079	14.24	0.7278	0.274	0.0343	-0.0097	0.0445	1.8842	363	1.25	18	1.3	14.2	14.2	1.25	1228
^VIX	6/1/2016	VIX	11/16/2016	30	P	11.34	11.34	11.34	11.34	1	8668	11.4	9101	11.7	14.24	14.24	19.7079	14.24	0.7325	-0.7236	0.0342	-0.0094	0.0447	-11.8619	1298	11.4	4233	11.6	14.2	14.2	11.34	3
^VIX	6/1/2016	VIX	11/16/2016	32.5	C	1.1	1.1	1.1	1.1	4	7616	0.95	7909	1.1	14.24	14.24	19.7079	14.24	0.7338	0.2259	0.0307	-0.0088	0.0402	1.5745	6513	0.95	18	1.05	14.2	14.2	1.1	4419
^VIX	6/1/2016	VIX	11/16/2016	32.5	P	0	0	0	0	0	6329	13.6	6165	13.9	14.24	14.24	19.7079	14.24	0.7341	-0.774	0.0307	-0.0084	0.0402	-13.3288	4422	13.6	5064	13.9	14.2	14.2	0	0
^VIX	6/1/2016	VIX	11/16/2016	35	C	0	0	0	0	0	411	0.8	8484	0.9	14.24	14.24	19.7079	14.24	0.7495	0.1916	0.0272	-0.0082	0.0364	1.3443	443	0.8	18	0.85	14.2	14.2	0	4729
^VIX	6/1/2016	VIX	11/16/2016	35	P	0	0	0	0	0	8555	15.9	6581	16.2	14.24	14.24	19.7079	14.24	0.7444	-0.811	0.0272	-0.0076	0.0361	-14.7211	2833	15.9	5121	16.2	14.2	14.2	0	0
^VIX	6/1/2016	VIX	11/16/2016	37.5	C	0.7	0.7	0.7	0.7	8	8733	0.6	8516	0.75	14.24	14.24	19.7079	14.24	0.7523	0.1581	0.024	-0.0073	0.0323	1.1219	6872	0.6	18	0.7	14.2	14.2	0.7	18
^VIX	6/1/2016	VIX	11/16/2016	37.5	P	0	0	0	0	0	4415	18.3	4127	18.5	14.24	14.24	19.7079	14.24	0.756	-0.8401	0.0241	-0.0069	0.0325	-16.0647	5652	18.2	4897	18.5	14.2	14.2	0	0
^VIX	6/1/2016	VIX	11/16/2016	40	C	0.55	0.55	0.55	0.55	1	4186	0.5	6646	0.6	14.24	14.24	19.7079	14.24	0.7589	0.1325	0.0211	-0.0065	0.0286	0.9475	3542	0.5	5027	0.6	14.2	14.2	0.55	936
^VIX	6/1/2016	VIX	11/16/2016	40	P	0	0	0	0	0	6584	20.6	6031	20.9	14.24	14.24	19.7079	14.24	0.7562	-0.8688	0.0211	-0.0059	0.0285	-17.4041	2208	20.6	5004	20.9	14.2	14.2	0	0
^VIX	6/1/2016	VIX	11/16/2016	42.5	C	0	0	0	0	0	5293	0.4	7512	0.5	14.24	14.24	19.7079	14.24	0.7646	0.1113	0.0186	-0.0058	0.0253	0.8015	3914	0.4	5045	0.5	14.2	14.2	0	4145
^VIX	6/1/2016	VIX	11/16/2016	42.5	P	0	0	0	0	0	8046	23	6579	23.3	14.24	14.24	19.7079	14.24	0.7635	-0.8891	0.0185	-0.0052	0.0253	-18.6915	1075	23	5495	23.3	14.2	14.2	0	0
^VIX	6/1/2016	VIX	11/16/2016	45	C	0	0	0	0	0	9904	0.3	11078	0.45	14.24	14.24	19.7079	14.24	0.7718	0.0947	0.0164	-0.0052	0.0225	0.6854	7069	0.3	7851	0.45	14.2	14.2	0	647
^VIX	6/1/2016	VIX	11/16/2016	45	P	0	0	0	0	0	6494	25.4	5078	25.7	14.24	14.24	19.7079	14.24	0.7617	-0.9093	0.016	-0.0044	0.0218	-19.9775	2570	25.4	5075	25.7	14.2	14.2	0	1
^VIX	6/1/2016	VIX	11/16/2016	47.5	C	0	0	0	0	0	8228	0.25	6178	0.35	14.24	14.24	19.7079	14.24	0.7712	0.0782	0.0142	-0.0045	0.0195	0.5704	6194	0.25	5007	0.35	14.2	14.2	0	0
^VIX	6/1/2016	VIX	11/16/2016	47.5	P	0	0	0	0	0	2266	27.9	1013	28.1	14.24	14.24	19.7079	14.24	0.7752	-0.9203	0.0143	-0.004	0.0198	-21.2029	4504	27.8	4304	28.1	14.2	14.2	0	0
^VIX	6/1/2016	VIX	11/16/2016	50	C	0	0	0	0	0	343	0.25	6495	0.3	14.24	14.24	19.7079	14.24	0.7902	0.0713	0.0129	-0.0043	0.0182	0.5192	311	0.25	5109	0.3	14.2	14.2	0	1905
^VIX	6/1/2016	VIX	11/16/2016	50	P	0	0	0	0	0	7167	30.3	6600	30.6	14.24	14.24	19.7079	14.24	0.7836	-0.931	0.0127	-0.0035	0.0177	-22.4254	736	30.3	1150	30.5	14.2	14.2	0	0
^VIX	6/1/2016	VIX	11/16/2016	55	C	0.15	0.2	0.15	0.2	21	5712	0.15	223	0.2	14.24	14.24	19.7079	14.24	0.7839	0.0483	0.0096	-0.0031	0.0134	0.3569	4593	0.15	51	0.2	14.2	14.2	0.1976	1
^VIX	6/1/2016	VIX	11/16/2016	55	P	0	0	0	0	0	5649	35.2	6598	35.5	14.24	14.24	19.7079	14.24	0.7829	-0.952	0.0095	-0.0024	0.0133	-24.8676	1235	35.2	6410	35.5	14.2	14.2	0	0
^VIX	6/1/2016	VIX	11/16/2016	60	C	0.15	0.15	0.15	0.15	30	6019	0.1	257	0.15	14.24	14.24	19.7079	14.24	0.7911	0.0356	0.0074	-0.0025	0.0105	0.2652	5285	0.1	225	0.15	14.2	14.2	0.15	81
^VIX	6/1/2016	VIX	11/16/2016	60	P	0	0	0	0	0	1309	40.2	4788	40.4	14.24	14.24	19.7079	14.24	0.7997	-0.9623	0.0077	-0.0019	0.011	-27.2363	4062	40.1	5803	40.4	14.2	14.2	0	0
^VIX	6/1/2016	VIX	11/16/2016	65	C	0	0	0	0	0	9945	0.05	9157	0.15	14.24	14.24	19.7079	14.24	0.8083	0.0287	0.0061	-0.0021	0.0088	0.2141	7802	0.05	7635	0.15	14.2	14.2	0	0
^VIX	6/1/2016	VIX	11/16/2016	65	P	0	0	0	0	0	6003	45.1	7831	45.4	14.24	14.24	19.7079	14.24	0.8022	-0.9725	0.0059	-0.0012	0.0085	-29.6028	572	45.1	3340	45.3	14.2	14.2	0	0
^VIX	6/1/2016	VIX	11/16/2016	70	C	0	0	0	0	0	5195	0.05	12547	0.15	14.24	14.24	19.7079	14.24	0.8474	0.0277	0.0056	-0.0022	0.0085	0.2051	4881	0.05	10518	0.15	14.2	14.2	0	110
^VIX	6/1/2016	VIX	11/16/2016	70	P	0	0	0	0	0	2352	50.1	4505	50.3	14.24	14.24	19.7079	14.24	0.7842	-0.9828	0.0041	-0.0005	0.0057	-31.9707	4981	50	6136	50.3	14.2	14.2	0	35
^VIX	6/2/2016	VIX	6/8/2016	10	C	0	0	0	0	0	4481	4.3	5051	4.8	14.54	14.54	14.5743	14.54	0.02	1	0	-0.0001	0	0.1846	5190	4.4	3232	4.8	14.54	14.54	0	328
^VIX	6/2/2016	VIX	6/8/2016	10	P	0	0	0	0	0	0	0	5785	0.05	14.54	14.54	14.5743	14.54	1.4464	-0.0219	0.0183	-0.0111	0.001	-0.0064	0	0	5760	0.05	14.54	14.54	0	2
^VIX	6/2/2016	VIX	6/8/2016	10.5	C	0	0	0	0	0	4029	3.8	60	4.2	14.54	14.54	14.5743	14.54	0.02	1	0	-0.0001	0	0.1939	5190	3.9	3006	4.3	14.54	14.54	0	0
^VIX	6/2/2016	VIX	6/8/2016	10.5	P	0	0	0	0	0	0	0	6275	0.05	14.54	14.54	14.5743	14.54	1.2833	-0.0245	0.0226	-0.0108	0.0011	-0.0071	0	0	6130	0.05	14.54	14.54	0	0
^VIX	6/2/2016	VIX	6/8/2016	11	C	0	0	0	0	0	3544	3.3	60	3.7	14.54	14.54	14.5743	14.54	0.02	1	0	-0.0001	0	0.2031	5190	3.4	2749	3.8	14.54	14.54	0	0
^VIX	6/2/2016	VIX	6/8/2016	11	P	0	0	0	0	0	0	0	5669	0.05	14.54	14.54	14.5743	14.54	1.1262	-0.0277	0.0286	-0.0105	0.0013	-0.0079	0	0	5591	0.05	14.54	14.54	0	0
^VIX	6/2/2016	VIX	6/8/2016	11.5	C	0	0	0	0	0	80	2.85	5128	3.3	14.54	14.54	14.5743	14.54	0.5022	0.9998	0.0009	-0.0001	0	0.2123	3262	2.95	2563	3.3	14.54	14.54	0	0
^VIX	6/2/2016	VIX	6/8/2016	11.5	P	0	0	0	0	0	0	0	5372	0.05	14.54	14.54	14.5743	14.54	0.9739	-0.0317	0.0369	-0.0102	0.0014	-0.009	0	0	5148	0.05	14.54	14.54	0	0
^VIX	6/2/2016	VIX	6/8/2016	12	C	0	0	0	0	0	291	2.35	2886	2.75	14.54	14.54	14.5743	14.54	0.02	1	0	-0.0001	0	0.2216	3547	2.45	2422	2.8	14.54	14.54	0	13
^VIX	6/2/2016	VIX	6/8/2016	12	P	0	0	0	0	0	0	0	4988	0.05	14.54	14.54	14.5743	14.54	0.8258	-0.0368	0.0493	-0.0098	0.0016	-0.0104	0	0	4880	0.05	14.54	14.54	0	1
^VIX	6/2/2016	VIX	6/8/2016	12.5	C	2.4	2.4	2.4	2.4	1	259	1.9	2313	2.25	14.54	14.54	14.5743	14.54	0.02	1	0	-0.0001	0	0.2308	259	2	1804	2.3	14.54	14.54	2.4	1
^VIX	6/2/2016	VIX	6/8/2016	12.5	P	0	0	0	0	0	0	0	3426	0.05	14.54	14.54	14.5743	14.54	0.6804	-0.0439	0.0689	-0.0093	0.0018	-0.0123	0	0	3680	0.05	14.54	14.54	0	2
^VIX	6/2/2016	VIX	6/8/2016	13	C	2.1	2.15	1.7	1.7	213	1027	1.45	2003	1.75	14.54	14.54	14.5743	14.54	0.5367	0.9457	0.1036	-0.0088	0.0022	0.225	755	1.55	300	1.8	14.54	14.54	1.931	101
^VIX	6/2/2016	VIX	6/8/2016	13	P	0.03	0.1	0.03	0.1	11	0	0	5109	0.1	14.54	14.54	14.5743	14.54	0.6313	-0.0844	0.1238	-0.0143	0.0031	-0.0236	0	0	6049	0.1	14.54	14.54	0.0936	45
^VIX	6/2/2016	VIX	6/8/2016	13.5	C	1.25	1.25	1.25	1.25	1	1395	1.05	1471	1.3	14.54	14.54	14.5743	14.54	0.5863	0.8417	0.2081	-0.0209	0.0048	0.2048	2767	1.1	366	1.35	14.54	14.54	1.25	84
^VIX	6/2/2016	VIX	6/8/2016	13.5	P	0	0	0	0	0	4167	0.05	4282	0.2	14.54	14.54	14.5743	14.54	0.6366	-0.1765	0.2055	-0.0242	0.0051	-0.0498	0	0	5799	0.2	14.54	14.54	0	22
^VIX	6/2/2016	VIX	6/8/2016	14	C	1.3	1.5	0.95	0.95	175	219	0.8	3010	0.95	14.54	14.54	14.5743	14.54	0.6969	0.6817	0.2585	-0.0366	0.0071	0.1673	130	0.9	10	0.95	14.54	14.54	1.032	1136
^VIX	6/2/2016	VIX	6/8/2016	14	P	0.1	0.25	0.1	0.25	623	2845	0.2	1	0.35	14.54	14.54	14.5743	14.54	0.6613	-0.3111	0.2698	-0.0343	0.007	-0.0888	10	0.25	271	0.3	14.54	14.54	0.2455	7302
^VIX	6/2/2016	VIX	6/8/2016	14.5	C	1	1.1	0.65	0.65	55	265	0.55	4233	0.7	14.54	14.54	14.5743	14.54	0.7449	0.5405	0.269	-0.0435	0.0079	0.1339	3499	0.55	4249	0.75	14.54	14.54	0.7764	303
^VIX	6/2/2016	VIX	6/8/2016	14.5	P	0.3	0.55	0.3	0.55	67	1939	0.45	1893	0.65	14.54	14.54	14.5743	14.54	0.7449	-0.4595	0.269	-0.0434	0.0079	-0.1338	4331	0.4	2690	0.6	14.54	14.54	0.4485	152
^VIX	6/2/2016	VIX	6/8/2016	15	C	0.9	0.95	0.5	0.5	82	3698	0.35	221	0.5	14.54	14.54	14.5743	14.54	0.7666	0.4114	0.2563	-0.0439	0.0077	0.1029	6722	0.35	3932	0.55	14.54	14.54	0.6689	1208
^VIX	6/2/2016	VIX	6/8/2016	15	P	0.55	0.9	0.52	0.75	99	5013	0.75	246	0.95	14.54	14.54	14.5743	14.54	0.7666	-0.5885	0.2563	-0.0438	0.0077	-0.1741	5032	0.7	2773	0.95	14.54	14.54	0.6159	8396
^VIX	6/2/2016	VIX	6/8/2016	16	C	0.5	0.5	0.25	0.25	5127	1	0.2	6074	0.3	14.54	14.54	14.5743	14.54	0.9172	0.2463	0.1736	-0.0425	0.0062	0.0617	1	0.2	100	0.25	14.54	14.54	0.2509	6782
^VIX	6/2/2016	VIX	6/8/2016	16	P	1.4	1.6	1.4	1.4	2515	480	1.55	1325	1.8	14.54	14.54	14.5743	14.54	0.9173	-0.7537	0.1736	-0.0424	0.0062	-0.2337	480	1.5	3070	1.75	14.54	14.54	1.5976	5988
^VIX	6/2/2016	VIX	6/8/2016	17	C	0.25	0.25	0.18	0.18	109	6292	0.05	7008	0.2	14.54	14.54	14.5743	14.54	0.972	0.1358	0.1133	-0.0312	0.0043	0.0342	8080	0.05	5334	0.2	14.54	14.54	0.2087	1195
^VIX	6/2/2016	VIX	6/8/2016	17	P	0	0	0	0	0	2869	2.4	1173	2.75	14.54	14.54	14.5743	14.54	1.028	-0.8489	0.1151	-0.0353	0.0046	-0.276	3664	2.35	2069	2.65	14.54	14.54	0	238
^VIX	6/2/2016	VIX	6/8/2016	18	C	0.15	0.15	0.15	0.15	5	299	0.05	8270	0.15	14.54	14.54	14.5743	14.54	1.141	0.0996	0.0774	-0.0293	0.0035	0.025	225	0.05	6857	0.15	14.54	14.54	0.15	1156
^VIX	6/2/2016	VIX	6/8/2016	18	P	3	3	3	3	3	4720	3.3	556	3.7	14.54	14.54	14.5743	14.54	1.0645	-0.9172	0.0723	-0.0237	0.003	-0.3115	2487	3.3	1980	3.6	14.54	14.54	3	604
^VIX	6/2/2016	VIX	6/8/2016	19	C	0.15	0.15	0.05	0.05	211	0	0	6285	0.1	14.54	14.54	14.5743	14.54	1.16	0.0544	0.048	-0.0188	0.0022	0.0137	100	0.05	5318	0.1	14.54	14.54	0.0974	836
^VIX	6/2/2016	VIX	6/8/2016	19	P	0	0	0	0	0	4161	4.3	1349	4.7	14.54	14.54	14.5743	14.54	1.2626	-0.9278	0.055	-0.0254	0.0027	-0.3328	6720	4.2	3364	4.6	14.54	14.54	0	5
^VIX	6/2/2016	VIX	6/8/2016	20	C	0.1	0.1	0.05	0.05	445	0	0	272	0.05	14.54	14.54	14.5743	14.54	1.1805	0.0292	0.0285	-0.0115	0.0013	0.0074	0	0	10	0.05	14.54	14.54	0.0511	842
^VIX	6/2/2016	VIX	6/8/2016	20	P	0	0	0	0	0	2375	5.3	5397	5.8	14.54	14.54	14.5743	14.54	1.6169	-0.9083	0.0514	-0.039	0.0033	-0.3469	5391	5.2	3158	5.6	14.54	14.54	0	0
^VIX	6/2/2016	VIX	6/8/2016	21	C	0	0	0	0	0	0	0	351	0.05	14.54	14.54	14.5743	14.54	1.3275	0.0265	0.0234	-0.012	0.0012	0.0067	0	0	384	0.05	14.54	14.54	0	605
^VIX	6/2/2016	VIX	6/8/2016	21	P	0	0	0	0	0	1631	6.3	5418	6.8	14.54	14.54	14.5743	14.54	1.7954	-0.9154	0.0436	-0.0407	0.0031	-0.3673	4883	6.2	3744	6.6	14.54	14.54	0	251
^VIX	6/2/2016	VIX	6/8/2016	22	C	0	0	0	0	0	0	0	3055	0.05	14.54	14.54	14.5743	14.54	1.4645	0.0245	0.0198	-0.0123	0.0011	0.0061	0	0	2839	0.05	14.54	14.54	0	242
^VIX	6/2/2016	VIX	6/8/2016	22	P	0	0	0	0	0	1058	7.3	5538	7.8	14.54	14.54	14.5743	14.54	1.9615	-0.9209	0.0379	-0.0423	0.0029	-0.3872	3963	7.2	4311	7.6	14.54	14.54	0	200
^VIX	6/2/2016	VIX	6/8/2016	23	C	0	0	0	0	0	0	0	5610	0.05	14.54	14.54	14.5743	14.54	1.5925	0.0228	0.0171	-0.0126	0.0011	0.0057	0	0	5151	0.05	14.54	14.54	0	2980
^VIX	6/2/2016	VIX	6/8/2016	23	P	0	0	0	0	0	5700	8.2	2363	8.7	14.54	14.54	14.5743	14.54	1.5964	-0.9769	0.0173	-0.0126	0.0011	-0.4189	3213	8.2	4865	8.6	14.54	14.54	0	0
^VIX	6/2/2016	VIX	6/8/2016	24	C	0	0	0	0	0	0	0	5369	0.05	14.54	14.54	14.5743	14.54	1.7146	0.0215	0.0151	-0.013	0.001	0.0053	0	0	5123	0.05	14.54	14.54	0	8436
^VIX	6/2/2016	VIX	6/8/2016	24	P	0	0	0	0	0	5790	9.2	2903	9.7	14.54	14.54	14.5743	14.54	1.7192	-0.9782	0.0153	-0.013	0.001	-0.4377	2701	9.2	5388	9.6	14.54	14.54	0	200
^VIX	6/2/2016	VIX	6/8/2016	25	C	0.03	0.03	0.03	0.03	1	0	0	5594	0.05	14.54	14.54	14.5743	14.54	1.8289	0.0203	0.0136	-0.0132	0.001	0.005	0	0	5391	0.05	14.54	14.54	0.03	851
^VIX	6/2/2016	VIX	6/8/2016	25	P	0	0	0	0	0	5342	10.2	3245	10.7	14.54	14.54	14.5743	14.54	1.8342	-0.9793	0.0137	-0.0132	0.001	-0.4565	2175	10.2	5680	10.6	14.54	14.54	0	0
^VIX	6/2/2016	VIX	6/8/2016	26	C	0	0	0	0	0	0	0	5672	0.05	14.54	14.54	14.5743	14.54	1.9385	0.0194	0.0123	-0.0135	0.0009	0.0048	0	0	5571	0.05	14.54	14.54	0	750
^VIX	6/2/2016	VIX	6/8/2016	26	P	0	0	0	0	0	4392	11.2	2907	11.7	14.54	14.54	14.5743	14.54	1.9438	-0.9803	0.0124	-0.0135	0.0009	-0.4752	1852	11.2	5680	11.6	14.54	14.54	0	0
^VIX	6/2/2016	VIX	6/8/2016	27	C	0	0	0	0	0	0	0	5779	0.05	14.54	14.54	14.5743	14.54	2.0407	0.0185	0.0112	-0.0136	0.0009	0.0045	0	0	5570	0.05	14.54	14.54	0	3005
^VIX	6/2/2016	VIX	6/8/2016	27	P	0	0	0	0	0	4212	12.2	3112	12.7	14.54	14.54	14.5743	14.54	2.0477	-0.9811	0.0114	-0.0137	0.0009	-0.4939	5574	12.1	5770	12.6	14.54	14.54	0	0
^VIX	6/2/2016	VIX	6/8/2016	28	C	0	0	0	0	0	0	0	5779	0.05	14.54	14.54	14.5743	14.54	2.14	0.0179	0.0104	-0.0138	0.0009	0.0043	0	0	5570	0.05	14.54	14.54	0	250
^VIX	6/2/2016	VIX	6/8/2016	28	P	0	0	0	0	0	4152	13.2	3208	13.7	14.54	14.54	14.5743	14.54	2.1476	-0.9818	0.0105	-0.0139	0.0009	-0.5125	4927	13.1	5170	13.6	14.54	14.54	0	0
^VIX	6/2/2016	VIX	6/8/2016	29	C	0	0	0	0	0	0	0	5889	0.05	14.54	14.54	14.5743	14.54	2.2343	0.0172	0.0096	-0.014	0.0008	0.0042	0	0	5758	0.05	14.54	14.54	0	0
^VIX	6/2/2016	VIX	6/8/2016	29	P	0	0	0	0	0	4250	14.2	3271	14.7	14.54	14.54	14.5743	14.54	2.2428	-0.9824	0.0098	-0.0141	0.0009	-0.5312	4935	14.1	5170	14.6	14.54	14.54	0	0
^VIX	6/2/2016	VIX	6/8/2016	30	C	0	0	0	0	0	0	0	5983	0.05	14.54	14.54	14.5743	14.54	2.3248	0.0167	0.009	-0.0142	0.0008	0.004	0	0	5746	0.05	14.54	14.54	0	335
^VIX	6/2/2016	VIX	6/8/2016	30	P	0	0	0	0	0	4299	15.2	3175	15.7	14.54	14.54	14.5743	14.54	2.3341	-0.9829	0.0092	-0.0143	0.0008	-0.5498	4899	15.1	5110	15.6	14.54	14.54	0	6
^VIX	6/2/2016	VIX	6/8/2016	32.5	C	0	0	0	0	0	0	0	6073	0.05	14.54	14.54	14.5743	14.54	2.535	0.0156	0.0078	-0.0146	0.0008	0.0037	0	0	6036	0.05	14.54	14.54	0	100
^VIX	6/2/2016	VIX	6/8/2016	32.5	P	0	0	0	0	0	4839	17.7	3077	18.2	14.54	14.54	14.5743	14.54	2.5466	-0.984	0.0079	-0.0147	0.0008	-0.5962	2069	17.7	5010	18.1	14.54	14.54	0	0
^VIX	6/2/2016	VIX	6/8/2016	35	C	0	0	0	0	0	0	0	6484	0.05	14.54	14.54	14.5743	14.54	2.7258	0.0146	0.0069	-0.0148	0.0007	0.0035	0	0	6239	0.05	14.54	14.54	0	215
^VIX	6/2/2016	VIX	6/8/2016	35	P	0	0	0	0	0	5005	20.2	3016	20.7	14.54	14.54	14.5743	14.54	2.7407	-0.9848	0.007	-0.0151	0.0008	-0.6426	2510	20.2	5010	20.6	14.54	14.54	0	0
^VIX	6/2/2016	VIX	6/8/2016	37.5	C	0	0	0	0	0	0	0	6631	0.05	14.54	14.54	14.5743	14.54	2.903	0.014	0.0062	-0.0152	0.0007	0.0033	0	0	6500	0.05	14.54	14.54	0	0
^VIX	6/2/2016	VIX	6/8/2016	37.5	P	0	0	0	0	0	5010	22.7	3040	23.2	14.54	14.54	14.5743	14.54	2.9197	-0.9855	0.0064	-0.0155	0.0007	-0.689	2827	22.7	5007	23.1	14.54	14.54	0	0
^VIX	6/2/2016	VIX	6/8/2016	40	C	0	0	0	0	0	0	0	6791	0.05	14.54	14.54	14.5743	14.54	3.0654	0.0134	0.0056	-0.0154	0.0007	0.0031	0	0	6688	0.05	14.54	14.54	0	375
^VIX	6/2/2016	VIX	6/8/2016	40	P	0	0	0	0	0	5110	25.2	3176	25.7	14.54	14.54	14.5743	14.54	3.0825	-0.9861	0.0058	-0.0157	0.0007	-0.7353	3147	25.2	5100	25.6	14.54	14.54	0	0
^VIX	6/2/2016	VIX	6/8/2016	42.5	C	0	0	0	0	0	0	0	9317	0.05	14.54	14.54	14.5743	14.54	3.2158	0.0129	0.0052	-0.0157	0.0007	0.003	0	0	9291	0.05	14.54	14.54	0	0
^VIX	6/2/2016	VIX	6/8/2016	42.5	P	0	0	0	0	0	5110	27.7	4976	28.2	14.54	14.54	14.5743	14.54	3.2368	-0.9866	0.0054	-0.0161	0.0007	-0.7816	5110	27.7	5077	28.1	14.54	14.54	0	0
^VIX	6/2/2016	VIX	6/8/2016	45	C	0	0	0	0	0	0	0	9337	0.05	14.54	14.54	14.5743	14.54	3.3555	0.0124	0.0048	-0.0158	0.0006	0.0029	0	0	9312	0.05	14.54	14.54	0	0
^VIX	6/2/2016	VIX	6/8/2016	45	P	0	0	0	0	0	5110	30.2	4987	30.7	14.54	14.54	14.5743	14.54	3.38	-0.987	0.005	-0.0163	0.0007	-0.8278	5110	30.2	5087	30.6	14.54	14.54	0	0
^VIX	6/2/2016	VIX	6/8/2016	47.5	C	0	0	0	0	0	0	0	9355	0.05	14.54	14.54	14.5743	14.54	3.4895	0.0121	0.0045	-0.0161	0.0006	0.0028	0	0	9323	0.05	14.54	14.54	0	0
^VIX	6/2/2016	VIX	6/8/2016	47.5	P	0	0	0	0	0	5110	32.7	5003	33.2	14.54	14.54	14.5743	14.54	3.5141	-0.9873	0.0047	-0.0166	0.0006	-0.8741	5010	32.7	5098	33.1	14.54	14.54	0	0
^VIX	6/2/2016	VIX	6/8/2016	50	C	0	0	0	0	0	0	0	9275	0.05	14.54	14.54	14.5743	14.54	3.611	0.0117	0.0043	-0.0162	0.0006	0.0027	0	0	9340	0.05	14.54	14.54	0	0
^VIX	6/2/2016	VIX	6/8/2016	50	P	0	0	0	0	0	5110	35.2	5007	35.7	14.54	14.54	14.5743	14.54	3.6417	-0.9876	0.0045	-0.0169	0.0006	-0.9203	5010	35.2	5107	35.6	14.54	14.54	0	0
^VIX	6/2/2016	VIX	6/8/2016	55	C	0	0	0	0	0	0	0	9367	0.05	14.54	14.54	14.5743	14.54	3.84	0.0112	0.0039	-0.0166	0.0006	0.0025	0	0	9342	0.05	14.54	14.54	0	0
^VIX	6/2/2016	VIX	6/8/2016	55	P	0	0	0	0	0	5110	40.2	5019	40.7	14.54	14.54	14.5743	14.54	3.8737	-0.9881	0.004	-0.0173	0.0006	-1.0128	5010	40.2	5109	40.6	14.54	14.54	0	0
^VIX	6/2/2016	VIX	6/8/2016	60	C	0	0	0	0	0	0	0	9369	0.05	14.54	14.54	14.5743	14.54	4.046	0.0108	0.0035	-0.0169	0.0006	0.0024	0	0	9344	0.05	14.54	14.54	0	0
^VIX	6/2/2016	VIX	6/8/2016	60	P	0	0	0	0	0	5109	45.2	5020	45.7	14.54	14.54	14.5743	14.54	4.0838	-0.9885	0.0037	-0.0177	0.0006	-1.1052	5009	45.2	5110	45.6	14.54	14.54	0	0
^VIX	6/2/2016	VIX	6/8/2016	65	C	0	0	0	0	0	0	0	9365	0.05	14.54	14.54	14.5743	14.54	4.2313	0.0104	0.0033	-0.0171	0.0005	0.0023	0	0	9250	0.05	14.54	14.54	0	0
^VIX	6/2/2016	VIX	6/8/2016	65	P	0	0	0	0	0	5109	50.2	5020	50.7	14.54	14.54	14.5743	14.54	4.276	-0.9888	0.0035	-0.018	0.0006	-1.1976	5009	50.2	5110	50.6	14.54	14.54	0	0
^VIX	6/2/2016	VIX	6/8/2016	70	C	0	0	0	0	0	0	0	9365	0.05	14.54	14.54	14.5743	14.54	4.402	0.0101	0.0031	-0.0173	0.0005	0.0022	0	0	9250	0.05	14.54	14.54	0	0
^VIX	6/2/2016	VIX	6/8/2016	70	P	0	0	0	0	0	5109	55.2	5020	55.7	14.54	14.54	14.5743	14.54	4.4522	-0.989	0.0033	-0.0184	0.0006	-1.29	5009	55.2	5110	55.6	14.54	14.54	0	0
^VIX	6/2/2016	VIX	6/15/2016	10	C	5.8	5.8	5.8	5.8	5	8291	5.1	961	5.3	14.54	14.54	15.2235	14.54	0.02	1	0	-0.0001	0	0.3764	4660	5.2	6420	5.4	14.54	14.54	5.8	5067
^VIX	6/2/2016	VIX	6/15/2016	10	P	0	0	0	0	0	0	0	15539	0.05	14.54	14.54	15.2235	14.54	1.1063	-0.0194	0.0145	-0.0056	0.0014	-0.0121	0	0	13618	0.05	14.54	14.54	0	735
^VIX	6/2/2016	VIX	6/15/2016	10.5	C	0	0	0	0	0	7924	4.6	329	4.8	14.54	14.54	15.2235	14.54	0.02	1	0	-0.0001	0	0.3952	4516	4.7	6406	4.9	14.54	14.54	0	0
